id,ide,E,ƒË,t
5543,5543,210000,0.3,1
5544,5544,210000,0.3,1
5545,5545,210000,0.3,1
5546,5546,210000,0.3,1
5547,5547,210000,0.3,1
5548,5548,210000,0.3,1
5549,5549,210000,0.3,1
5550,5550,210000,0.3,1
5551,5551,210000,0.3,1
5552,5552,210000,0.3,1
5553,5553,210000,0.3,1
5554,5554,210000,0.3,1
5555,5555,210000,0.3,1
5556,5556,210000,0.3,1
5557,5557,210000,0.3,1
5558,5558,210000,0.3,1
5559,5559,210000,0.3,1
5560,5560,210000,0.3,1
5561,5561,210000,0.3,1
5562,5562,210000,0.3,1
5563,5563,210000,0.3,1
5564,5564,210000,0.3,1
5565,5565,210000,0.3,1
5566,5566,210000,0.3,1
5567,5567,210000,0.3,1
5568,5568,210000,0.3,1
5569,5569,210000,0.3,1
5570,5570,210000,0.3,1
5571,5571,210000,0.3,1
5572,5572,210000,0.3,1
5573,5573,210000,0.3,1
5574,5574,210000,0.3,1
5575,5575,210000,0.3,1
5576,5576,210000,0.3,1
5577,5577,210000,0.3,1
5578,5578,210000,0.3,1
5579,5579,210000,0.3,1
5580,5580,210000,0.3,1
5581,5581,210000,0.3,1
5582,5582,210000,0.3,1
5583,5583,210000,0.3,1
5584,5584,210000,0.3,1
5585,5585,210000,0.3,1
5586,5586,210000,0.3,1
5587,5587,210000,0.3,1
5588,5588,210000,0.3,1
5589,5589,210000,0.3,1
5590,5590,210000,0.3,1
5591,5591,210000,0.3,1
5592,5592,210000,0.3,1
5593,5593,210000,0.3,1
5594,5594,210000,0.3,1
5595,5595,210000,0.3,1
5596,5596,210000,0.3,1
5597,5597,210000,0.3,1
5598,5598,210000,0.3,1
5599,5599,210000,0.3,1
5600,5600,210000,0.3,1
5601,5601,210000,0.3,1
5602,5602,210000,0.3,1
5603,5603,210000,0.3,1
5604,5604,210000,0.3,1
5605,5605,210000,0.3,1
5606,5606,210000,0.3,1
5607,5607,210000,0.3,1
5608,5608,210000,0.3,1
5609,5609,210000,0.3,1
5610,5610,210000,0.3,1
5611,5611,210000,0.3,1
5612,5612,210000,0.3,1
5613,5613,210000,0.3,1
5614,5614,210000,0.3,1
5615,5615,210000,0.3,1
5616,5616,210000,0.3,1
5617,5617,210000,0.3,1
5618,5618,210000,0.3,1
5619,5619,210000,0.3,1
5620,5620,210000,0.3,1
5621,5621,210000,0.3,1
5622,5622,210000,0.3,1
5623,5623,210000,0.3,1
5624,5624,210000,0.3,1
5625,5625,210000,0.3,1
5626,5626,210000,0.3,1
5627,5627,210000,0.3,1
5628,5628,210000,0.3,1
5629,5629,210000,0.3,1
5630,5630,210000,0.3,1
5631,5631,210000,0.3,1
5632,5632,210000,0.3,1
5633,5633,210000,0.3,1
5634,5634,210000,0.3,1
5635,5635,210000,0.3,1
5636,5636,210000,0.3,1
5637,5637,210000,0.3,1
5638,5638,210000,0.3,1
5639,5639,210000,0.3,1
5640,5640,210000,0.3,1
5641,5641,210000,0.3,1
5642,5642,210000,0.3,1
5643,5643,210000,0.3,1
5644,5644,210000,0.3,1
5645,5645,210000,0.3,1
5646,5646,210000,0.3,1
5647,5647,210000,0.3,1
5648,5648,210000,0.3,1
5649,5649,210000,0.3,1
5650,5650,210000,0.3,1
5651,5651,210000,0.3,1
5652,5652,210000,0.3,1
5653,5653,210000,0.3,1
5654,5654,210000,0.3,1
5655,5655,210000,0.3,1
5656,5656,210000,0.3,1
5657,5657,210000,0.3,1
5658,5658,210000,0.3,1
5659,5659,210000,0.3,1
5660,5660,210000,0.3,1
5661,5661,210000,0.3,1
5662,5662,210000,0.3,1
5663,5663,210000,0.3,1
5664,5664,210000,0.3,1
5665,5665,210000,0.3,1
5666,5666,210000,0.3,1
5667,5667,210000,0.3,1
5668,5668,210000,0.3,1
5669,5669,210000,0.3,1
5670,5670,210000,0.3,1
5671,5671,210000,0.3,1
5672,5672,210000,0.3,1
5673,5673,210000,0.3,1
5674,5674,210000,0.3,1
5675,5675,210000,0.3,1
5676,5676,210000,0.3,1
5677,5677,210000,0.3,1
5678,5678,210000,0.3,1
5679,5679,210000,0.3,1
5680,5680,210000,0.3,1
5681,5681,210000,0.3,1
5682,5682,210000,0.3,1
5683,5683,210000,0.3,1
5684,5684,210000,0.3,1
5685,5685,210000,0.3,1
5686,5686,210000,0.3,1
5687,5687,210000,0.3,1
5688,5688,210000,0.3,1
5689,5689,210000,0.3,1
5690,5690,210000,0.3,1
5691,5691,210000,0.3,1
5692,5692,210000,0.3,1
5693,5693,210000,0.3,1
5694,5694,210000,0.3,1
5695,5695,210000,0.3,1
5696,5696,210000,0.3,1
5697,5697,210000,0.3,1
5698,5698,210000,0.3,1
5699,5699,210000,0.3,1
5700,5700,210000,0.3,1
5701,5701,210000,0.3,1
5702,5702,210000,0.3,1
5703,5703,210000,0.3,1
5704,5704,210000,0.3,1
5705,5705,210000,0.3,1
5706,5706,210000,0.3,1
5707,5707,210000,0.3,1
5708,5708,210000,0.3,1
5709,5709,210000,0.3,1
5710,5710,210000,0.3,1
5711,5711,210000,0.3,1
5712,5712,210000,0.3,1
5713,5713,210000,0.3,1
5714,5714,210000,0.3,1
5715,5715,210000,0.3,1
5716,5716,210000,0.3,1
5717,5717,210000,0.3,1
5718,5718,210000,0.3,1
5719,5719,210000,0.3,1
5720,5720,210000,0.3,1
5721,5721,210000,0.3,1
5722,5722,210000,0.3,1
5723,5723,210000,0.3,1
5724,5724,210000,0.3,1
5725,5725,210000,0.3,1
5726,5726,210000,0.3,1
5727,5727,210000,0.3,1
5728,5728,210000,0.3,1
5729,5729,210000,0.3,1
5730,5730,210000,0.3,1
5731,5731,210000,0.3,1
5732,5732,210000,0.3,1
5733,5733,210000,0.3,1
5734,5734,210000,0.3,1
5735,5735,210000,0.3,1
5736,5736,210000,0.3,1
5737,5737,210000,0.3,1
5738,5738,210000,0.3,1
5739,5739,210000,0.3,1
5740,5740,210000,0.3,1
5741,5741,210000,0.3,1
5742,5742,210000,0.3,1
5743,5743,210000,0.3,1
5744,5744,210000,0.3,1
5745,5745,210000,0.3,1
5746,5746,210000,0.3,1
5747,5747,210000,0.3,1
5748,5748,210000,0.3,1
5749,5749,210000,0.3,1
5750,5750,210000,0.3,1
5751,5751,210000,0.3,1
5752,5752,210000,0.3,1
5753,5753,210000,0.3,1
5754,5754,210000,0.3,1
5755,5755,210000,0.3,1
5756,5756,210000,0.3,1
5757,5757,210000,0.3,1
5758,5758,210000,0.3,1
5759,5759,210000,0.3,1
5760,5760,210000,0.3,1
5761,5761,210000,0.3,1
5762,5762,210000,0.3,1
5763,5763,210000,0.3,1
5764,5764,210000,0.3,1
5765,5765,210000,0.3,1
5766,5766,210000,0.3,1
5767,5767,210000,0.3,1
5768,5768,210000,0.3,1
5769,5769,210000,0.3,1
5770,5770,210000,0.3,1
5771,5771,210000,0.3,1
5772,5772,210000,0.3,1
5773,5773,210000,0.3,1
5774,5774,210000,0.3,1
5775,5775,210000,0.3,1
5776,5776,210000,0.3,1
5777,5777,210000,0.3,1
5778,5778,210000,0.3,1
5779,5779,210000,0.3,1
5780,5780,210000,0.3,1
5781,5781,210000,0.3,1
5782,5782,210000,0.3,1
5783,5783,210000,0.3,1
5784,5784,210000,0.3,1
5785,5785,210000,0.3,1
5786,5786,210000,0.3,1
5787,5787,210000,0.3,1
5788,5788,210000,0.3,1
5789,5789,210000,0.3,1
5790,5790,210000,0.3,1
5791,5791,210000,0.3,1
5792,5792,210000,0.3,1
5793,5793,210000,0.3,1
5794,5794,210000,0.3,1
5795,5795,210000,0.3,1
5796,5796,210000,0.3,1
5797,5797,210000,0.3,1
5798,5798,210000,0.3,1
5799,5799,210000,0.3,1
5800,5800,210000,0.3,1
5801,5801,210000,0.3,1
5802,5802,210000,0.3,1
5803,5803,210000,0.3,1
5804,5804,210000,0.3,1
5805,5805,210000,0.3,1
5806,5806,210000,0.3,1
5807,5807,210000,0.3,1
5808,5808,210000,0.3,1
5809,5809,210000,0.3,1
5810,5810,210000,0.3,1
5811,5811,210000,0.3,1
5812,5812,210000,0.3,1
5813,5813,210000,0.3,1
5814,5814,210000,0.3,1
5815,5815,210000,0.3,1
5816,5816,210000,0.3,1
5817,5817,210000,0.3,1
5818,5818,210000,0.3,1
5819,5819,210000,0.3,1
5820,5820,210000,0.3,1
5821,5821,210000,0.3,1
5822,5822,210000,0.3,1
5823,5823,210000,0.3,1
5824,5824,210000,0.3,1
5825,5825,210000,0.3,1
5826,5826,210000,0.3,1
5827,5827,210000,0.3,1
5828,5828,210000,0.3,1
5829,5829,210000,0.3,1
5830,5830,210000,0.3,1
5831,5831,210000,0.3,1
5832,5832,210000,0.3,1
5833,5833,210000,0.3,1
5834,5834,210000,0.3,1
5835,5835,210000,0.3,1
5836,5836,210000,0.3,1
5837,5837,210000,0.3,1
5838,5838,210000,0.3,1
5839,5839,210000,0.3,1
5840,5840,210000,0.3,1
5841,5841,210000,0.3,1
5842,5842,210000,0.3,1
5843,5843,210000,0.3,1
5844,5844,210000,0.3,1
5845,5845,210000,0.3,1
5846,5846,210000,0.3,1
5847,5847,210000,0.3,1
5848,5848,210000,0.3,1
5849,5849,210000,0.3,1
5850,5850,210000,0.3,1
5851,5851,210000,0.3,1
5852,5852,210000,0.3,1
5853,5853,210000,0.3,1
5854,5854,210000,0.3,1
5855,5855,210000,0.3,1
5856,5856,210000,0.3,1
5857,5857,210000,0.3,1
5858,5858,210000,0.3,1
5859,5859,210000,0.3,1
5860,5860,210000,0.3,1
5861,5861,210000,0.3,1
5862,5862,210000,0.3,1
5863,5863,210000,0.3,1
5864,5864,210000,0.3,1
5865,5865,210000,0.3,1
5866,5866,210000,0.3,1
5867,5867,210000,0.3,1
5868,5868,210000,0.3,1
5869,5869,210000,0.3,1
5870,5870,210000,0.3,1
5871,5871,210000,0.3,1
5872,5872,210000,0.3,1
5873,5873,210000,0.3,1
5874,5874,210000,0.3,1
5875,5875,210000,0.3,1
5876,5876,210000,0.3,1
5877,5877,210000,0.3,1
5878,5878,210000,0.3,1
5879,5879,210000,0.3,1
5880,5880,210000,0.3,1
5881,5881,210000,0.3,1
5882,5882,210000,0.3,1
5883,5883,210000,0.3,1
5884,5884,210000,0.3,1
5885,5885,210000,0.3,1
5886,5886,210000,0.3,1
5887,5887,210000,0.3,1
5888,5888,210000,0.3,1
5889,5889,210000,0.3,1
5890,5890,210000,0.3,1
5891,5891,210000,0.3,1
5892,5892,210000,0.3,1
5893,5893,210000,0.3,1
5894,5894,210000,0.3,1
5895,5895,210000,0.3,1
5896,5896,210000,0.3,1
5897,5897,210000,0.3,1
5898,5898,210000,0.3,1
5899,5899,210000,0.3,1
5900,5900,210000,0.3,1
5901,5901,210000,0.3,1
5902,5902,210000,0.3,1
5903,5903,210000,0.3,1
5904,5904,210000,0.3,1
5905,5905,210000,0.3,1
5906,5906,210000,0.3,1
5907,5907,210000,0.3,1
5908,5908,210000,0.3,1
5909,5909,210000,0.3,1
5910,5910,210000,0.3,1
5911,5911,210000,0.3,1
5912,5912,210000,0.3,1
5913,5913,210000,0.3,1
5914,5914,210000,0.3,1
5915,5915,210000,0.3,1
5916,5916,210000,0.3,1
5917,5917,210000,0.3,1
5918,5918,210000,0.3,1
5919,5919,210000,0.3,1
5920,5920,210000,0.3,1
5921,5921,210000,0.3,1
5922,5922,210000,0.3,1
5923,5923,210000,0.3,1
5924,5924,210000,0.3,1
5925,5925,210000,0.3,1
5926,5926,210000,0.3,1
5927,5927,210000,0.3,1
5928,5928,210000,0.3,1
5929,5929,210000,0.3,1
5930,5930,210000,0.3,1
5931,5931,210000,0.3,1
5932,5932,210000,0.3,1
5933,5933,210000,0.3,1
5934,5934,210000,0.3,1
5935,5935,210000,0.3,1
5936,5936,210000,0.3,1
5937,5937,210000,0.3,1
5938,5938,210000,0.3,1
5939,5939,210000,0.3,1
5940,5940,210000,0.3,1
5941,5941,210000,0.3,1
5942,5942,210000,0.3,1
5943,5943,210000,0.3,1
5944,5944,210000,0.3,1
5945,5945,210000,0.3,1
5946,5946,210000,0.3,1
5947,5947,210000,0.3,1
5948,5948,210000,0.3,1
5949,5949,210000,0.3,1
5950,5950,210000,0.3,1
5951,5951,210000,0.3,1
5952,5952,210000,0.3,1
5953,5953,210000,0.3,1
5954,5954,210000,0.3,1
5955,5955,210000,0.3,1
5956,5956,210000,0.3,1
5957,5957,210000,0.3,1
5958,5958,210000,0.3,1
5959,5959,210000,0.3,1
5960,5960,210000,0.3,1
5961,5961,210000,0.3,1
5962,5962,210000,0.3,1
5963,5963,210000,0.3,1
5964,5964,210000,0.3,1
5965,5965,210000,0.3,1
5966,5966,210000,0.3,1
5967,5967,210000,0.3,1
5968,5968,210000,0.3,1
5969,5969,210000,0.3,1
5970,5970,210000,0.3,1
5971,5971,210000,0.3,1
5972,5972,210000,0.3,1
5973,5973,210000,0.3,1
5974,5974,210000,0.3,1
5975,5975,210000,0.3,1
5976,5976,210000,0.3,1
5977,5977,210000,0.3,1
5978,5978,210000,0.3,1
5979,5979,210000,0.3,1
5980,5980,210000,0.3,1
5981,5981,210000,0.3,1
5982,5982,210000,0.3,1
5983,5983,210000,0.3,1
5984,5984,210000,0.3,1
5985,5985,210000,0.3,1
5986,5986,210000,0.3,1
5987,5987,210000,0.3,1
5988,5988,210000,0.3,1
5989,5989,210000,0.3,1
5990,5990,210000,0.3,1
5991,5991,210000,0.3,1
5992,5992,210000,0.3,1
5993,5993,210000,0.3,1
5994,5994,210000,0.3,1
5995,5995,210000,0.3,1
5996,5996,210000,0.3,1
5997,5997,210000,0.3,1
5998,5998,210000,0.3,1
5999,5999,210000,0.3,1
6000,6000,210000,0.3,1
6001,6001,210000,0.3,1
6002,6002,210000,0.3,1
6003,6003,210000,0.3,1
6004,6004,210000,0.3,1
6005,6005,210000,0.3,1
6006,6006,210000,0.3,1
6007,6007,210000,0.3,1
6008,6008,210000,0.3,1
6009,6009,210000,0.3,1
6010,6010,210000,0.3,1
6011,6011,210000,0.3,1
6012,6012,210000,0.3,1
6013,6013,210000,0.3,1
6014,6014,210000,0.3,1
6015,6015,210000,0.3,1
6016,6016,210000,0.3,1
6017,6017,210000,0.3,1
6018,6018,210000,0.3,1
6019,6019,210000,0.3,1
6020,6020,210000,0.3,1
6021,6021,210000,0.3,1
6022,6022,210000,0.3,1
6023,6023,210000,0.3,1
6024,6024,210000,0.3,1
6025,6025,210000,0.3,1
6026,6026,210000,0.3,1
6027,6027,210000,0.3,1
6028,6028,210000,0.3,1
6029,6029,210000,0.3,1
6030,6030,210000,0.3,1
6031,6031,210000,0.3,1
6032,6032,210000,0.3,1
6033,6033,210000,0.3,1
6034,6034,210000,0.3,1
6035,6035,210000,0.3,1
6036,6036,210000,0.3,1
6037,6037,210000,0.3,1
6038,6038,210000,0.3,1
6039,6039,210000,0.3,1
6040,6040,210000,0.3,1
6041,6041,210000,0.3,1
6042,6042,210000,0.3,1
6043,6043,210000,0.3,1
6044,6044,210000,0.3,1
6045,6045,210000,0.3,1
6046,6046,210000,0.3,1
6047,6047,210000,0.3,1
6048,6048,210000,0.3,1
6049,6049,210000,0.3,1
6050,6050,210000,0.3,1
6051,6051,210000,0.3,1
6052,6052,210000,0.3,1
6053,6053,210000,0.3,1
6054,6054,210000,0.3,1
6055,6055,210000,0.3,1
6056,6056,210000,0.3,1
6057,6057,210000,0.3,1
6058,6058,210000,0.3,1
6059,6059,210000,0.3,1
6060,6060,210000,0.3,1
6061,6061,210000,0.3,1
6062,6062,210000,0.3,1
6063,6063,210000,0.3,1
6064,6064,210000,0.3,1
6065,6065,210000,0.3,1
6066,6066,210000,0.3,1
6067,6067,210000,0.3,1
6068,6068,210000,0.3,1
6069,6069,210000,0.3,1
6070,6070,210000,0.3,1
6071,6071,210000,0.3,1
6072,6072,210000,0.3,1
6073,6073,210000,0.3,1
6074,6074,210000,0.3,1
6075,6075,210000,0.3,1
6076,6076,210000,0.3,1
6077,6077,210000,0.3,1
6078,6078,210000,0.3,1
6079,6079,210000,0.3,1
6080,6080,210000,0.3,1
6081,6081,210000,0.3,1
6082,6082,210000,0.3,1
6083,6083,210000,0.3,1
6084,6084,210000,0.3,1
6085,6085,210000,0.3,1
6086,6086,210000,0.3,1
6087,6087,210000,0.3,1
6088,6088,210000,0.3,1
6089,6089,210000,0.3,1
6090,6090,210000,0.3,1
6091,6091,210000,0.3,1
6092,6092,210000,0.3,1
6093,6093,210000,0.3,1
6094,6094,210000,0.3,1
6095,6095,210000,0.3,1
6096,6096,210000,0.3,1
6097,6097,210000,0.3,1
6098,6098,210000,0.3,1
6099,6099,210000,0.3,1
6100,6100,210000,0.3,1
6101,6101,210000,0.3,1
6102,6102,210000,0.3,1
6103,6103,210000,0.3,1
6104,6104,210000,0.3,1
6105,6105,210000,0.3,1
6106,6106,210000,0.3,1
6107,6107,210000,0.3,1
6108,6108,210000,0.3,1
6109,6109,210000,0.3,1
6110,6110,210000,0.3,1
6111,6111,210000,0.3,1
6112,6112,210000,0.3,1
6113,6113,210000,0.3,1
6114,6114,210000,0.3,1
6115,6115,210000,0.3,1
6116,6116,210000,0.3,1
6117,6117,210000,0.3,1
6118,6118,210000,0.3,1
6119,6119,210000,0.3,1
6120,6120,210000,0.3,1
6121,6121,210000,0.3,1
6122,6122,210000,0.3,1
6123,6123,210000,0.3,1
6124,6124,210000,0.3,1
6125,6125,210000,0.3,1
6126,6126,210000,0.3,1
6127,6127,210000,0.3,1
6128,6128,210000,0.3,1
6129,6129,210000,0.3,1
6130,6130,210000,0.3,1
6131,6131,210000,0.3,1
6132,6132,210000,0.3,1
6133,6133,210000,0.3,1
6134,6134,210000,0.3,1
6135,6135,210000,0.3,1
6136,6136,210000,0.3,1
6137,6137,210000,0.3,1
6138,6138,210000,0.3,1
6139,6139,210000,0.3,1
6140,6140,210000,0.3,1
6141,6141,210000,0.3,1
6142,6142,210000,0.3,1
6143,6143,210000,0.3,1
6144,6144,210000,0.3,1
6145,6145,210000,0.3,1
6146,6146,210000,0.3,1
6147,6147,210000,0.3,1
6148,6148,210000,0.3,1
6149,6149,210000,0.3,1
6150,6150,210000,0.3,1
6151,6151,210000,0.3,1
6152,6152,210000,0.3,1
6153,6153,210000,0.3,1
6154,6154,210000,0.3,1
6155,6155,210000,0.3,1
6156,6156,210000,0.3,1
6157,6157,210000,0.3,1
6158,6158,210000,0.3,1
6159,6159,210000,0.3,1
6160,6160,210000,0.3,1
6161,6161,210000,0.3,1
6162,6162,210000,0.3,1
6163,6163,210000,0.3,1
6164,6164,210000,0.3,1
6165,6165,210000,0.3,1
6166,6166,210000,0.3,1
6167,6167,210000,0.3,1
6168,6168,210000,0.3,1
6169,6169,210000,0.3,1
6170,6170,210000,0.3,1
6171,6171,210000,0.3,1
6172,6172,210000,0.3,1
6173,6173,210000,0.3,1
6174,6174,210000,0.3,1
6175,6175,210000,0.3,1
6176,6176,210000,0.3,1
6177,6177,210000,0.3,1
6178,6178,210000,0.3,1
6179,6179,210000,0.3,1
6180,6180,210000,0.3,1
6181,6181,210000,0.3,1
6182,6182,210000,0.3,1
6183,6183,210000,0.3,1
6184,6184,210000,0.3,1
6185,6185,210000,0.3,1
6186,6186,210000,0.3,1
6187,6187,210000,0.3,1
6188,6188,210000,0.3,1
6189,6189,210000,0.3,1
6190,6190,210000,0.3,1
6191,6191,210000,0.3,1
6192,6192,210000,0.3,1
6193,6193,210000,0.3,1
6194,6194,210000,0.3,1
6195,6195,210000,0.3,1
6196,6196,210000,0.3,1
6197,6197,210000,0.3,1
6198,6198,210000,0.3,1
6199,6199,210000,0.3,1
6200,6200,210000,0.3,1
6201,6201,210000,0.3,1
6202,6202,210000,0.3,1
6203,6203,210000,0.3,1
6204,6204,210000,0.3,1
6205,6205,210000,0.3,1
6206,6206,210000,0.3,1
6207,6207,210000,0.3,1
6208,6208,210000,0.3,1
6209,6209,210000,0.3,1
6210,6210,210000,0.3,1
6211,6211,210000,0.3,1
6212,6212,210000,0.3,1
6213,6213,210000,0.3,1
6214,6214,210000,0.3,1
6215,6215,210000,0.3,1
6216,6216,210000,0.3,1
6217,6217,210000,0.3,1
6218,6218,210000,0.3,1
6219,6219,210000,0.3,1
6220,6220,210000,0.3,1
6221,6221,210000,0.3,1
6222,6222,210000,0.3,1
6223,6223,210000,0.3,1
6224,6224,210000,0.3,1
6225,6225,210000,0.3,1
6226,6226,210000,0.3,1
6227,6227,210000,0.3,1
6228,6228,210000,0.3,1
6229,6229,210000,0.3,1
6230,6230,210000,0.3,1
6231,6231,210000,0.3,1
6232,6232,210000,0.3,1
6233,6233,210000,0.3,1
6234,6234,210000,0.3,1
6235,6235,210000,0.3,1
6236,6236,210000,0.3,1
6237,6237,210000,0.3,1
6238,6238,210000,0.3,1
6239,6239,210000,0.3,1
6240,6240,210000,0.3,1
6241,6241,210000,0.3,1
6242,6242,210000,0.3,1
6243,6243,210000,0.3,1
6244,6244,210000,0.3,1
6245,6245,210000,0.3,1
6246,6246,210000,0.3,1
6247,6247,210000,0.3,1
6248,6248,210000,0.3,1
6249,6249,210000,0.3,1
6250,6250,210000,0.3,1
6251,6251,210000,0.3,1
6252,6252,210000,0.3,1
6253,6253,210000,0.3,1
6254,6254,210000,0.3,1
6255,6255,210000,0.3,1
6256,6256,210000,0.3,1
6257,6257,210000,0.3,1
6258,6258,210000,0.3,1
6259,6259,210000,0.3,1
6260,6260,210000,0.3,1
6261,6261,210000,0.3,1
6262,6262,210000,0.3,1
6263,6263,210000,0.3,1
6264,6264,210000,0.3,1
6265,6265,210000,0.3,1
6266,6266,210000,0.3,1
6267,6267,210000,0.3,1
6268,6268,210000,0.3,1
6269,6269,210000,0.3,1
6270,6270,210000,0.3,1
6271,6271,210000,0.3,1
6272,6272,210000,0.3,1
6273,6273,210000,0.3,1
6274,6274,210000,0.3,1
6275,6275,210000,0.3,1
6276,6276,210000,0.3,1
6277,6277,210000,0.3,1
6278,6278,210000,0.3,1
6279,6279,210000,0.3,1
6280,6280,210000,0.3,1
6281,6281,210000,0.3,1
6282,6282,210000,0.3,1
6283,6283,210000,0.3,1
6284,6284,210000,0.3,1
6285,6285,210000,0.3,1
6286,6286,210000,0.3,1
6287,6287,210000,0.3,1
6288,6288,210000,0.3,1
6289,6289,210000,0.3,1
6290,6290,210000,0.3,1
6291,6291,210000,0.3,1
6292,6292,210000,0.3,1
6293,6293,210000,0.3,1
6294,6294,210000,0.3,1
6295,6295,210000,0.3,1
6296,6296,210000,0.3,1
6297,6297,210000,0.3,1
6298,6298,210000,0.3,1
6299,6299,210000,0.3,1
6300,6300,210000,0.3,1
6301,6301,210000,0.3,1
6302,6302,210000,0.3,1
6303,6303,210000,0.3,1
6304,6304,210000,0.3,1
6305,6305,210000,0.3,1
6306,6306,210000,0.3,1
6307,6307,210000,0.3,1
6308,6308,210000,0.3,1
6309,6309,210000,0.3,1
6310,6310,210000,0.3,1
6311,6311,210000,0.3,1
6312,6312,210000,0.3,1
6313,6313,210000,0.3,1
6314,6314,210000,0.3,1
6315,6315,210000,0.3,1
6316,6316,210000,0.3,1
6317,6317,210000,0.3,1
6318,6318,210000,0.3,1
6319,6319,210000,0.3,1
6320,6320,210000,0.3,1
6321,6321,210000,0.3,1
6322,6322,210000,0.3,1
6323,6323,210000,0.3,1
6324,6324,210000,0.3,1
6325,6325,210000,0.3,1
6326,6326,210000,0.3,1
6327,6327,210000,0.3,1
6328,6328,210000,0.3,1
6329,6329,210000,0.3,1
6330,6330,210000,0.3,1
6331,6331,210000,0.3,1
6332,6332,210000,0.3,1
6333,6333,210000,0.3,1
6334,6334,210000,0.3,1
6335,6335,210000,0.3,1
6336,6336,210000,0.3,1
6337,6337,210000,0.3,1
6338,6338,210000,0.3,1
6339,6339,210000,0.3,1
6340,6340,210000,0.3,1
6341,6341,210000,0.3,1
6342,6342,210000,0.3,1
6343,6343,210000,0.3,1
6344,6344,210000,0.3,1
6345,6345,210000,0.3,1
6346,6346,210000,0.3,1
6347,6347,210000,0.3,1
6348,6348,210000,0.3,1
6349,6349,210000,0.3,1
6350,6350,210000,0.3,1
6351,6351,210000,0.3,1
6352,6352,210000,0.3,1
6353,6353,210000,0.3,1
6354,6354,210000,0.3,1
6355,6355,210000,0.3,1
6356,6356,210000,0.3,1
6357,6357,210000,0.3,1
6358,6358,210000,0.3,1
6359,6359,210000,0.3,1
6360,6360,210000,0.3,1
6361,6361,210000,0.3,1
6362,6362,210000,0.3,1
6363,6363,210000,0.3,1
6364,6364,210000,0.3,1
6365,6365,210000,0.3,1
6366,6366,210000,0.3,1
6367,6367,210000,0.3,1
6368,6368,210000,0.3,1
6369,6369,210000,0.3,1
6370,6370,210000,0.3,1
6371,6371,210000,0.3,1
6372,6372,210000,0.3,1
6373,6373,210000,0.3,1
6374,6374,210000,0.3,1
6375,6375,210000,0.3,1
6376,6376,210000,0.3,1
6377,6377,210000,0.3,1
6378,6378,210000,0.3,1
6379,6379,210000,0.3,1
6380,6380,210000,0.3,1
6381,6381,210000,0.3,1
6382,6382,210000,0.3,1
6383,6383,210000,0.3,1
6384,6384,210000,0.3,1
6385,6385,210000,0.3,1
6386,6386,210000,0.3,1
6387,6387,210000,0.3,1
6388,6388,210000,0.3,1
6389,6389,210000,0.3,1
6390,6390,210000,0.3,1
6391,6391,210000,0.3,1
6392,6392,210000,0.3,1
6393,6393,210000,0.3,1
6394,6394,210000,0.3,1
6395,6395,210000,0.3,1
6396,6396,210000,0.3,1
6397,6397,210000,0.3,1
6398,6398,210000,0.3,1
6399,6399,210000,0.3,1
6400,6400,210000,0.3,1
6401,6401,210000,0.3,1
6402,6402,210000,0.3,1
6403,6403,210000,0.3,1
6404,6404,210000,0.3,1
6405,6405,210000,0.3,1
6406,6406,210000,0.3,1
6407,6407,210000,0.3,1
6408,6408,210000,0.3,1
6409,6409,210000,0.3,1
6410,6410,210000,0.3,1
6411,6411,210000,0.3,1
6412,6412,210000,0.3,1
6413,6413,210000,0.3,1
6414,6414,210000,0.3,1
6415,6415,210000,0.3,1
6416,6416,210000,0.3,1
6417,6417,210000,0.3,1
6418,6418,210000,0.3,1
6419,6419,210000,0.3,1
6420,6420,210000,0.3,1
6421,6421,210000,0.3,1
6422,6422,210000,0.3,1
6423,6423,210000,0.3,1
6424,6424,210000,0.3,1
6425,6425,210000,0.3,1
6426,6426,210000,0.3,1
6427,6427,210000,0.3,1
6428,6428,210000,0.3,1
6429,6429,210000,0.3,1
6430,6430,210000,0.3,1
6431,6431,210000,0.3,1
6432,6432,210000,0.3,1
6433,6433,210000,0.3,1
6434,6434,210000,0.3,1
6435,6435,210000,0.3,1
6436,6436,210000,0.3,1
6437,6437,210000,0.3,1
6438,6438,210000,0.3,1
6439,6439,210000,0.3,1
6440,6440,210000,0.3,1
6441,6441,210000,0.3,1
6442,6442,210000,0.3,1
6443,6443,210000,0.3,1
6444,6444,210000,0.3,1
6445,6445,210000,0.3,1
6446,6446,210000,0.3,1
6447,6447,210000,0.3,1
6448,6448,210000,0.3,1
6449,6449,210000,0.3,1
6450,6450,210000,0.3,1
6451,6451,210000,0.3,1
6452,6452,210000,0.3,1
6453,6453,210000,0.3,1
6454,6454,210000,0.3,1
6455,6455,210000,0.3,1
6456,6456,210000,0.3,1
6457,6457,210000,0.3,1
6458,6458,210000,0.3,1
6459,6459,210000,0.3,1
6460,6460,210000,0.3,1
6461,6461,210000,0.3,1
6462,6462,210000,0.3,1
6463,6463,210000,0.3,1
6464,6464,210000,0.3,1
6465,6465,210000,0.3,1
6466,6466,210000,0.3,1
6467,6467,210000,0.3,1
6468,6468,210000,0.3,1
6469,6469,210000,0.3,1
6470,6470,210000,0.3,1
6471,6471,210000,0.3,1
6472,6472,210000,0.3,1
6473,6473,210000,0.3,1
6474,6474,210000,0.3,1
